ServiceID,ServiceName,Duration,Cost,Type,CompanyID
1182,Versatile logistical hub,63,113.62,Aesthetic Treatments,105
1183,Front-line reciprocal project,46,58.95,Aesthetic Treatments,95
1184,Managed even-keeled installation,69,78.37,Aesthetic Treatments,91
1185,Fully-configurable object-oriented service-desk,115,61.47,Aesthetic Treatments,101
1186,Horizontal secondary throughput,79,92.81,Aesthetic Treatments,93
1187,Pre-emptive global success,120,109.65,Aesthetic Treatments,109
1188,Up-sized upward-trending task-force,78,37.65,Aesthetic Treatments,102
1189,Robust dedicated emulation,53,197.17,Aesthetic Treatments,120
1190,Reduced stable framework,116,140.25,Aesthetic Treatments,107
1191,Stand-alone context-sensitive info-mediaries,98,143.88,Aesthetic Treatments,92
1192,Customizable cohesive flexibility,61,137.49,Aesthetic Treatments,109
1193,Ameliorated well-modulated website,93,57.1,Aesthetic Treatments,105
1194,Focused mobile time-frame,61,148.06,Aesthetic Treatments,110
1195,Horizontal zero administration array,88,105.67,Aesthetic Treatments,120
1196,Persevering radical ability,93,69.69,Aesthetic Treatments,107
1197,Up-sized discrete challenge,100,95.22,Aesthetic Treatments,93
1198,Ameliorated 5thgeneration database,78,76.52,Aesthetic Treatments,98
1199,Sharable cohesive website,56,88.78,Aesthetic Treatments,109
1200,Face-to-face value-added complexity,82,16.95,Aesthetic Treatments,98
1201,Devolved didactic Internet solution,90,199.04,Personal Training,147
1202,Multi-lateral didactic functionalities,44,112.79,Personal Training,145
1203,Quality-focused intangible system engine,43,109.48,Personal Training,144
1204,Advanced needs-based protocol,44,64.44,Personal Training,129
1205,Horizontal didactic core,35,82.52,Personal Training,126
1206,Persistent fault-tolerant instruction set,59,76.01,Personal Training,142
1207,Polarized executive algorithm,64,138.02,Personal Training,121
1208,Robust leadingedge architecture,36,77.4,Personal Training,146
1209,Right-sized object-oriented Graphic Interface,67,12.01,Personal Training,137
1210,Multi-channeled intermediate architecture,57,42.82,Personal Training,142
1211,Implemented optimizing contingency,39,195.42,Personal Training,135
1212,Quality-focused user-facing support,96,117.1,Personal Training,150
1213,Up-sized client-server paradigm,61,93.84,Personal Training,125
1214,Organized incremental hardware,82,92.55,Personal Training,141
1215,Reduced zero tolerance data-warehouse,115,167.83,Personal Training,129
1216,Intuitive contextually-based time-frame,54,179.51,Personal Training,147
1217,Persistent dynamic core,113,108.02,Personal Training,147
1218,Customer-focused transitional hardware,83,164.43,Personal Training,138
1219,Secured coherent service-desk,112,103.76,Personal Training,144
1220,Monitored 5thgeneration function,32,131.85,Personal Training,149
1221,Ergonomic discrete strategy,116,15.35,Personal Training,150
1222,Open-source explicit process improvement,96,53.56,Personal Training,139
1223,Function-based user-facing focus group,108,166.04,Personal Training,139
1224,Right-sized zero tolerance productivity,72,160.24,Personal Training,144
1225,Customer-focused cohesive instruction set,86,132.94,Personal Training,148
1226,Visionary grid-enabled analyzer,40,97.01,Personal Training,146
1227,Operative client-server alliance,39,132.15,Personal Training,121
1228,Fundamental cohesive function,79,16.73,Personal Training,138
1229,Team-oriented 6thgeneration info-mediaries,106,153.1,Personal Training,140
1230,Multi-layered user-facing capability,45,16.75,Personal Training,132
1231,Diverse content-based moderator,52,24.25,Personal Training,122
1232,Customer-focused context-sensitive contingency,31,61.71,Personal Training,132
1233,Open-architected web-enabled benchmark,74,75.59,Personal Training,122
1234,Switchable bifurcated task-force,84,55.45,Personal Training,122
1235,Managed exuding challenge,116,156.88,Personal Training,126
1236,Organic dynamic solution,78,73.6,Personal Training,140
1237,Centralized solution-oriented collaboration,82,169.2,Personal Training,137
1238,Self-enabling regional solution,109,71.89,Personal Training,130
1239,Customizable cohesive product,86,159.19,Personal Training,129
1240,Adaptive modular open system,48,18.66,Personal Training,138
1241,Function-based demand-driven policy,81,168.59,Personal Training,134
1242,Enhanced optimal projection,59,193.19,Personal Training,138
1243,Total reciprocal application,119,84.91,Personal Training,123
1244,Reverse-engineered dedicated secured line,66,32.32,Personal Training,129
1245,Vision-oriented exuding synergy,40,72.61,Personal Training,140
1246,Decentralized eco-centric neural-net,58,173.94,Personal Training,137
1247,Persistent empowering ability,51,90.49,Personal Training,144
1248,Polarized hybrid collaboration,71,13.93,Personal Training,147
1249,Inverse user-facing adapter,85,62.0,Personal Training,137
1250,Persistent encompassing hardware,50,75.88,Personal Training,140
1251,Business-focused multimedia standardization,89,20.4,Personal Training,149
1252,Programmable incremental productivity,72,180.97,Personal Training,140
1253,De-engineered leadingedge conglomeration,50,65.86,Personal Training,147
1254,Cloned background neural-net,69,197.41,Personal Training,134
1255,Multi-tiered systemic success,43,196.96,Personal Training,135
1256,Inverse impactful contingency,113,24.5,Personal Training,121
1257,Enhanced global toolset,60,5.08,Personal Training,138
1258,Up-sized stable forecast,94,21.56,Personal Training,125
1259,Reverse-engineered coherent toolset,35,96.08,Personal Training,148
1260,Horizontal directional secured line,71,105.06,Personal Training,150
1261,Quality-focused context-sensitive hardware,38,124.08,Personal Training,127
1262,Compatible next generation synergy,62,48.0,Personal Training,121
1263,Networked foreground knowledge user,45,181.67,Personal Training,145
1264,Quality-focused multimedia adapter,84,135.42,Personal Training,147
1265,Public-key zero-defect groupware,64,24.92,Personal Training,136
1266,Networked zero administration process improvement,114,97.37,Personal Training,121
1267,Persevering methodical solution,36,20.59,Personal Training,147
1268,Versatile multimedia infrastructure,32,198.59,Personal Training,127
1269,Programmable scalable customer loyalty,87,28.76,Personal Training,145
1270,Digitized solution-oriented project,40,109.4,Personal Training,137
1271,Networked asymmetric forecast,68,30.46,Personal Training,140
1272,Progressive non-volatile time-frame,62,71.6,Personal Training,122
1273,Team-oriented dedicated standardization,111,104.53,Personal Training,146
1274,Multi-layered upward-trending array,39,142.72,Personal Training,144
1275,Adaptive empowering circuit,97,128.05,Personal Training,136
1276,Triple-buffered static infrastructure,91,68.88,Personal Training,142
1277,Re-engineered tangible budgetary management,100,142.68,Personal Training,128
1278,Versatile dedicated task-force,65,98.37,Personal Training,145
1279,Managed 5thgeneration website,113,76.37,Personal Training,139
1280,Total clear-thinking strategy,64,97.79,Personal Training,147
1281,Quality-focused modular portal,49,139.6,Personal Training,131
1282,Organic systemic initiative,46,178.69,Personal Training,134
1283,Grass-roots object-oriented artificial intelligence,94,28.92,Personal Training,134
1284,Networked high-level product,54,195.03,Personal Training,135
1285,Reactive 3rdgeneration analyzer,42,3.12,Personal Training,131
1286,Monitored 5thgeneration hierarchy,106,155.71,Personal Training,149
1287,User-friendly neutral function,119,69.17,Personal Training,149
1288,Expanded background framework,53,12.73,Personal Training,148
1289,Ameliorated 3rdgeneration implementation,92,72.33,Personal Training,123
1290,Reduced high-level definition,42,28.48,Personal Training,133
1291,Vision-oriented motivating Graphic Interface,94,157.63,Personal Training,130
1292,Synchronized multi-state info-mediaries,71,108.17,Personal Training,147
1293,Realigned high-level time-frame,104,154.62,Personal Training,143
1294,Front-line eco-centric algorithm,97,183.5,Personal Training,142
1295,Right-sized bi-directional standardization,117,28.67,Personal Training,147
1296,Mandatory clear-thinking throughput,99,87.01,Personal Training,121
1297,Persistent fault-tolerant focus group,39,175.33,Personal Training,133
1298,Polarized human-resource interface,88,55.42,Personal Training,149
1299,Fully-configurable composite throughput,101,90.26,Personal Training,129
1300,Object-based responsive array,108,64.1,Personal Training,143
1301,Digitized upward-trending forecast,102,95.21,Personal Training,124
1302,Organized grid-enabled standardization,73,86.16,Personal Training,121
1303,Centralized composite challenge,77,3.06,Personal Training,124
1304,Future-proofed next generation open system,112,97.83,Personal Training,135
1305,Distributed client-server interface,94,164.64,Personal Training,129
1306,Cloned fresh-thinking capacity,70,92.31,Personal Training,140
1307,Persistent optimal info-mediaries,32,187.6,Personal Training,140
1308,Team-oriented even-keeled portal,38,90.52,Personal Training,145
1309,Expanded background forecast,115,114.89,Personal Training,131
1310,Versatile object-oriented circuit,30,65.04,Personal Training,126
1311,Organized 24hour challenge,32,123.04,Personal Training,123
1312,Triple-buffered bandwidth-monitored archive,51,189.01,Personal Training,129
1313,Centralized directional emulation,31,109.47,Personal Training,121
1314,Monitored encompassing project,43,16.51,Personal Training,123
1315,Phased local circuit,39,178.55,Personal Training,140
1316,Stand-alone coherent focus group,97,111.86,Personal Training,142
1317,Secured systematic firmware,32,156.6,Personal Training,149
1318,Team-oriented dynamic standardization,41,10.3,Personal Training,146
1319,Ameliorated bi-directional help-desk,70,186.65,Personal Training,131
1320,Expanded logistical portal,89,153.02,Personal Training,122
1321,Distributed user-facing monitoring,114,102.41,Personal Training,126
1322,Team-oriented human-resource toolset,52,155.42,Personal Training,128
1323,Cross-platform even-keeled parallelism,111,132.5,Personal Training,123
1324,User-centric bi-directional complexity,77,118.43,Personal Training,130
1325,Function-based asynchronous hub,78,170.02,Personal Training,128
1326,Realigned cohesive standardization,69,105.18,Personal Training,123
1327,Fundamental hybrid workforce,65,138.38,Personal Training,148
1328,Ameliorated analyzing infrastructure,46,53.31,Personal Training,127
1329,Fully-configurable static portal,61,178.33,Personal Training,150
1330,Focused systemic matrix,83,192.17,Personal Training,134
1331,Integrated non-volatile customer loyalty,55,68.1,Personal Training,121
1332,Public-key well-modulated analyzer,110,143.03,Personal Training,131
1333,Fundamental human-resource success,63,133.88,Personal Training,136
1334,Focused high-level focus group,40,131.46,Personal Training,143
1335,Object-based local capacity,79,68.12,Personal Training,135
1336,Assimilated asymmetric hardware,115,86.97,Personal Training,138
1337,Decentralized mobile budgetary management,88,161.1,Personal Training,145
1338,User-centric encompassing intranet,110,165.38,Personal Training,149
1339,Proactive optimal approach,34,64.35,Personal Training,148
1340,Face-to-face clear-thinking approach,45,107.62,Personal Training,148
1341,Face-to-face empowering matrices,75,156.47,Personal Training,136
1342,Proactive heuristic service-desk,38,118.59,Personal Training,122
1343,Re-contextualized zero administration open system,74,90.1,Personal Training,144
1344,Function-based impactful function,56,155.39,Personal Training,148
1345,Balanced fresh-thinking time-frame,57,94.36,Personal Training,137
1346,Synergistic static process improvement,80,144.63,Personal Training,138
1347,Ameliorated well-modulated alliance,116,145.7,Personal Training,135
1348,Total attitude-oriented open architecture,69,102.78,Personal Training,131
1349,Extended bifurcated parallelism,70,14.08,Personal Training,123
1350,Persistent clear-thinking parallelism,35,176.53,Personal Training,142
1351,Object-based transitional throughput,95,98.39,Personal Training,136
1352,Self-enabling 24/7 hierarchy,94,184.18,Personal Training,140
1353,Ameliorated asymmetric database,86,35.56,Personal Training,134
1354,Public-key radical concept,67,193.66,Personal Training,133
1355,Public-key composite database,40,25.17,Personal Training,141
1356,Programmable regional product,110,53.5,Personal Training,144
1357,Ergonomic coherent Local Area Network,117,10.92,Personal Training,129
1358,Object-based multi-tasking workforce,80,89.09,Personal Training,149
1359,Persevering 4thgeneration array,35,131.46,Personal Training,144
1360,Organized intermediate challenge,81,115.06,Personal Training,130
1361,Robust executive Graphical User Interface,40,105.67,Personal Training,132
1362,Multi-lateral systemic knowledgebase,59,66.36,Personal Training,121
1363,Phased reciprocal productivity,63,168.33,Personal Training,137
1364,Front-line even-keeled task-force,64,113.76,Personal Training,149
1365,Open-source fresh-thinking middleware,68,130.75,Personal Training,147
1366,Re-engineered client-server circuit,66,41.32,Personal Training,142
1367,Triple-buffered mission-critical toolset,48,39.66,Personal Training,148
1368,Mandatory bottom-line support,30,99.54,Personal Training,137
1369,Open-architected content-based conglomeration,103,170.05,Personal Training,133
1370,Adaptive grid-enabled policy,72,197.91,Personal Training,133
1371,Vision-oriented impactful forecast,106,38.71,Personal Training,146
1372,Polarized 24/7 Graphical User Interface,115,39.68,Personal Training,142
1373,Distributed cohesive core,67,175.5,Personal Training,141
1374,Mandatory zero-defect functionalities,30,170.25,Personal Training,145
1375,Proactive asynchronous pricing structure,36,33.67,Personal Training,144
1376,Synergistic bifurcated infrastructure,96,185.79,Personal Training,136
1377,Fundamental cohesive moratorium,46,157.07,Personal Training,133
1378,Total system-worthy focus group,110,3.38,Personal Training,127
1379,Quality-focused contextually-based architecture,118,118.29,Personal Training,143
